"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Estimated annual rate per 10,000","Age-adjusted rate per 10,000"
"2009","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","1,290","85.8","86.4"
"2009","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","743","76.3","81.2"
"2009","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","573","78.4","79.4"
"2009","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","1,042","68.8","70.5"
"2009","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","1,454","71.7","70.1"
"2009","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","545","55.4","62.2"
"2009","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","1,126","59.8","61.2"
"2009","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","741","56.2","59.8"
"2009","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","992","55.2","58.7"
"2009","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","216","48.3","54.5"
"2009","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","363","48.1","49.2"
"2009","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","1,121","47.2","48.3"
"2009","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","313","46.7","47.9"
"2009","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","502","40.6","45.5"
"2009","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","1,521","39.8","40.5"
"2009","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","751","37.9","38.3"
"2009","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","536","36.6","36.3"
"2009","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","684","28.3","28.6"
"2009","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","451","26.4","26.9"
"2009","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","516","24.2","23.4"
"2009","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","166","23.3","23.2"
"2009","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","393","20.7","22.4"
"2009","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","147","19.6","21.1"
"2008","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","3,145","371.6","370.4"
"2008","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","3,238","353.1","349.1"
"2008","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","4,079","321.8","322.6"
"2008","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","4,430","315.6","313.7"
"2008","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","4,119","291.4","287.5"
"2008","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","3,282","220.8","225.5"
"2008","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","4,775","202.8","199.8"
"2008","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","2,556","197.9","191.2"
"2008","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","3,439","190.4","189.3"
"2008","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","3,481","156.8","155.1"
"2008","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","760","154.8","149.5"
"2008","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","1,989","137.5","140.7"
"2008","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","932","115.0","117.3"
"2008","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","2,626","115.7","114.8"
"2008","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","2,117","104.9","104.9"
"2008","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","982","104.9","104.7"
"2008","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","1,689","94.6","100.1"
"2008","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,389","79.9","82.9"
"2008","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","1,783","82.9","82.7"
"2008","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","576","79.3","80.3"
"2008","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","1,182","79.5","79.9"
"2008","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","721","75.7","78.9"
"2008","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","1,230","64.9","66.6"
"2008","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","543","56.4","64.9"
"2008","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","936","62.4","63.7"
"2008","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","1,252","62.5","61.9"
"2008","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","998","56.3","59.4"
"2008","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","698","53.3","57.6"
"2008","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","197","45.8","49.9"
"2008","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","348","46.7","47.7"
"2008","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","1,051","45.0","46.2"
"2008","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","494","40.0","45.4"
"2008","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","1,479","39.3","39.6"
"2008","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","761","38.7","39.5"
"2008","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","257","38.5","38.9"
"2008","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","507","35.0","35.2"
"2008","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","554","26.3","26.0"
"2008","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","598","25.2","25.5"
"2008","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","451","23.6","25.5"
"2008","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","163","21.6","23.5"
"2008","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","367","21.9","22.2"
"2008","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","122","17.3","17.1"
"2007","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","3,119","346.4","341.1"
"2007","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","2,831","338.0","335.6"
"2007","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","4,576","329.5","323.2"
"2007","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","3,836","306.7","305.6"
"2007","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","3,990","286.9","278.5"
"2007","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","2,998","205.9","204.8"
"2007","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","4,347","186.8","184.5"
"2007","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","3,318","185.3","183.6"
"2007","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","2,222","174.8","169.8"
"2007","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","3,188","144.8","143.4"
"2007","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","610","126.6","122.5"
"2007","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","1,717","119.5","121.4"
"2007","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","2,076","103.2","102.6"
"2007","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","2,316","102.2","101.0"
"2007","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","1,633","92.7","96.5"
"2007","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","715","89.5","91.6"
"2007","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","764","82.6","83.2"
"2007","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,348","78.0","79.9"
"2007","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","719","76.8","79.3"
"2007","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","653","69.2","77.2"
"2007","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","1,597","74.9","74.6"
"2007","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","1,033","70.0","71.1"
"2007","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","485","67.1","69.7"
"2007","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","946","53.9","56.3"
"2007","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","814","54.5","55.8"
"2007","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","1,108","55.7","55.5"
"2007","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","996","52.5","54.6"
"2007","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","596","46.2","49.4"
"2007","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","1,037","45.0","46.9"
"2007","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","197","48.1","46.8"
"2007","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","494","40.3","44.4"
"2007","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","319","43.3","43.4"
"2007","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","231","34.8","36.5"
"2007","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","1,348","36.2","36.4"
"2007","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","500","34.9","35.2"
"2007","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","571","29.3","29.8"
"2007","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","444","27.0","27.5"
"2007","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","555","26.6","26.5"
"2007","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","583","24.8","25.2"
"2007","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","386","20.2","22.0"
"2007","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","143","19.0","20.1"
"2007","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","127","18.1","18.7"
"2006","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","2,857","342.7","342.7"
"2006","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","2,890","326.5","319.1"
"2006","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","4,294","312.0","304.2"
"2006","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","3,950","288.3","280.8"
"2006","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","3,439","277.5","274.4"
"2006","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","2,699","188.0","187.5"
"2006","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","3,142","176.7","174.5"
"2006","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","4,020","173.7","171.0"
"2006","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","2,180","173.2","166.9"
"2006","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","661","138.9","134.2"
"2006","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","2,863","131.0","129.3"
"2006","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","1,722","120.4","122.2"
"2006","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","2,353","103.5","102.5"
"2006","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","2,171","102.2","101.5"
"2006","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","1,696","97.1","100.3"
"2006","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","718","90.8","92.8"
"2006","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","798","86.9","86.8"
"2006","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","1,724","85.4","84.5"
"2006","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","722","78.0","81.0"
"2006","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,319","76.7","78.7"
"2006","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","1,113","75.7","78.1"
"2006","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","760","59.7","63.8"
"2006","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","533","57.4","63.0"
"2006","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","1,032","59.1","61.1"
"2006","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","885","59.3","60.3"
"2006","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","1,172","59.1","59.1"
"2006","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","395","55.0","57.5"
"2006","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","982","51.7","53.4"
"2006","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","191","49.0","49.7"
"2006","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","1,037","45.5","47.2"
"2006","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","509","41.9","46.0"
"2006","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","1,672","45.2","45.2"
"2006","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","308","42.2","42.4"
"2006","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","481","33.8","34.6"
"2006","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","219","33.1","33.9"
"2006","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","642","33.0","33.7"
"2006","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","579","24.9","25.5"
"2006","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","394","24.3","24.7"
"2006","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","512","24.7","24.6"
"2006","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","426","22.3","24.5"
"2006","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","141","18.7","19.4"
"2006","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","125","17.9","17.4"
"2005","UHF 42","105","4","1","Bronx","Crotona - Tremont","Crotona - Tremont  Bronx","4,213","306.9","300.1"
"2005","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","3,556","290.6","286.4"
"2005","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","2,518","287.4","280.0"
"2005","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","2,304","278.2","276.5"
"2005","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","3,504","257.9","250.7"
"2005","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","3,193","224.6","225.3"
"2005","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","4,561","197.6","195.1"
"2005","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","2,143","171.4","166.3"
"2005","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","2,762","155.4","151.4"
"2005","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","580","123.3","117.0"
"2005","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","2,562","117.3","116.2"
"2005","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","1,604","112.0","115.7"
"2005","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","2,001","98.9","97.7"
"2005","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","2,272","99.3","97.5"
"2005","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","1,650","94.6","97.4"
"2005","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","746","94.8","96.9"
"2005","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","826","89.7","95.6"
"2005","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","1,931","90.9","90.8"
"2005","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","740","81.1","81.3"
"2005","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","1,291","67.9","70.3"
"2005","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,172","68.5","70.2"
"2005","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","945","64.2","65.2"
"2005","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","552","59.8","63.8"
"2005","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","725","57.8","60.6"
"2005","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","1,126","56.6","56.5"
"2005","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","928","53.1","54.5"
"2005","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","376","52.2","54.1"
"2005","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","771","51.4","52.6"
"2005","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","166","45.0","47.3"
"2005","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","837","42.9","43.3"
"2005","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","1,530","41.3","41.6"
"2005","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","275","37.7","38.3"
"2005","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","806","35.4","37.8"
"2005","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","410","34.0","37.7"
"2005","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","238","36.0","36.4"
"2005","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","448","31.6","31.9"
"2005","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","401","24.8","25.1"
"2005","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","567","24.4","24.9"
"2005","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","397","20.7","22.1"
"2005","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","438","21.1","21.6"
"2005","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","129","17.1","17.6"
"2005","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","106","15.2","16.3"